SOURCE_ROW_NUMBER,listing_id,brand,model,sub_model,model_year,raw_price,title,source_url,price,STATUS,REASON,GROUP_USED,GROUP_SIZE,GROUP_MEDIAN_PRICE,GROUP_LOG_MAD,PRICE_TO_MEDIAN_RATIO,MODIFIED_Z_SCORE
1,19166191,Toyota,FORTUNER,Leader G,2025,"฿1,059,000",2025 Toyota FORTUNER 2.4 (ปี 15-25) Leader G SUV,https://www.one2car.com/en/for-sale/toyota-fortuner-leader-g-bangkok-metropolitan-kanchanaphisek/19166191,1059000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,16,1253993.6203984458,0.13834647543809275,0.8445019039758055,-0.8239898415508973
2,19180425,Toyota,VELLFIRE,ZG Edition,2020,"฿1,799,000",2020 Toyota VELLFIRE 2.5 (ปี 15-23) ZG Edition Van,https://www.one2car.com/en/for-sale/toyota-vellfire-zg-edition-bangkok-metropolitan-kanchanaphisek/19180425,1799000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,15,1889999.9999999986,0.08126296407876588,0.9518518518518518,-0.33283792082578006
3,19229871,Hyundai,H-1,Deluxe,2016,"฿589,000",2016 Hyundai H-1 2.5 (ปี 08-17) Deluxe Van,https://www.one2car.com/en/for-sale/hyundai-h-1-deluxe-bangkok-metropolitan-kanchanaphisek/19229871,589000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,15,589000.0000000002,0.14219494390710885,1.0,0.0
4,19180448,Honda,HR-V,EL,2017,"฿399,000",2017 Honda HR-V 1.8 (ปี 14-18) EL SUV,https://www.one2car.com/en/for-sale/honda-hr-v-el-bangkok-metropolitan-kanchanaphisek/19180448,399000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,38,398999.99999999965,0.07649311953149063,1.0,0.0
5,19341469,Toyota,HILUX REVO,Prerunner Mid Smart Cab,2024,"฿679,000",2024 Toyota HILUX REVO 2.4 Smart Cab Prerunner Mid Pickup AT,https://www.one2car.com/en/for-sale/toyota-hilux-revo-prerunner-mid-smart-cab-bangkok-metropolitan-kanchanaphisek/19341469?auc=true,679000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,97,512999.9999999998,0.12102663240222533,1.3235867446393765,1.562407291828272
6,19341337,Isuzu,MU-X,Ultimate,2023,"฿999,000",2023 Isuzu MU-X 3.0 (ปี 20-26) Ultimate 4WD SUV AT,https://www.one2car.com/en/for-sale/isuzu-mu-x-ultimate-bangkok-metropolitan-kanchanaphisek/19341337?auc=true,999000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,22,998000.0000000008,0.03986220142802743,1.0010020040080145,0.006755133263658264
7,19341456,Mercedes-Benz,S350,d AMG Premium,2018,"฿1,659,000",2019 Mercedes-Benz S350 2.9 W222 (ปี 13-21) d AMG Premium Sedan,https://www.one2car.com/en/for-sale/mercedes-benz-s350-d-amg-premium-bangkok-metropolitan-kanchanaphisek/19341456?auc=true,1659000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,16,2078398.9030020195,0.14938221927251227,0.7982105829654532,-1.0176627323537253
8,19185686,Honda,FREED,E,2010,"฿209,000",2010 Honda FREED 1.5 (ปี 08-16) E Wagon,https://www.one2car.com/en/for-sale/honda-freed-e-bangkok-metropolitan-kanchanaphisek/19185686?auc=true,209000.0,INSUFFICIENT_GROUP_DATA,NO_RELIABLE_COMPARISON_GROUP,,,,,,
9,19200658,Toyota,C-HR,HV Hi,2018,"฿394,000",2018 Toyota C-HR 1.8 (ปี 17-23) HV Hi SUV,https://www.one2car.com/en/for-sale/toyota-c-hr-hv-hi-bangkok-metropolitan-kanchanaphisek/19200658?auc=true,394000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,52,499000.0000000004,0.04010164287748719,0.7895791583166333,-1.59354123262943
10,19209681,Honda,HR-V,RS,2018,"฿479,000",2018 Honda HR-V 1.8 (ปี 14-18) RS SUV,https://www.one2car.com/en/for-sale/honda-hr-v-rs-bangkok-metropolitan-kanchanaphisek/19209681?auc=true,479000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,34,499000.0000000004,0.04090549834060475,0.9599198396793575,-0.275907586307379
11,19227092,Toyota,Yaris Cross,HEV Premium Luxury,2024,"฿719,000",2024 Toyota Yaris Cross 1.5 (ปี 23-29) HEV Premium Luxury SUV,https://www.one2car.com/en/for-sale/toyota-yaris-cross-hev-premium-luxury-bangkok-metropolitan-kanchanaphisek/19227092?auc=true,719000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,31,725000.0000000005,0.03652091262086543,0.9917241379310331,-0.0560529541663311
12,19231929,Toyota,FORTUNER,V,2020,"฿774,000",2020 Toyota FORTUNER 2.4 (ปี 15-25) V SUV,https://www.one2car.com/en/for-sale/toyota-fortuner-v-bangkok-metropolitan-kanchanaphisek/19231929?auc=true,774000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,31,859000.0000000002,0.045514112487364144,0.9010477299185097,-0.7028090914210945
13,19233059,Honda,City,RS,2024,"฿484,000",2024 Honda City 1.0 (ปี 19-26) RS Sedan,https://www.one2car.com/en/for-sale/honda-city-rs-bangkok-metropolitan-kanchanaphisek/19233059?auc=true,484000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,72,489000.00000000006,0.08422836533390843,0.9897750511247445,-0.06932229570433014
14,19248289,Toyota,Majesty,Grande,2019,"฿1,389,000",2019 Toyota Majesty 2.8 (ปี 19-30) Grande Van,https://www.one2car.com/en/for-sale/toyota-majesty-grande-bangkok-metropolitan-kanchanaphisek/19248289?auc=true,1389000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,16,1394492.7393141917,0.05236595724536475,0.9960611201770085,-0.02662020578696565
15,19340889,Toyota,FORTUNER,V,2019,"฿749,000",2019 Toyota FORTUNER 2.4 (ปี 15-25) V SUV,https://www.one2car.com/en/for-sale/toyota-fortuner-v-bangkok-metropolitan-kanchanaphisek/19340889?auc=true,749000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,65,789000.0000000002,0.06546839989767328,0.949302915082383,-0.3509243902817753
16,19004575,BMW,X1,sDrive20d Highline,2012,"฿249,000",2012 BMW X1 2.0 E84 (ปี 09-15) sDrive20d Highline SUV,https://www.one2car.com/en/for-sale/bmw-x1-sdrive20d-highline-bangkok-metropolitan-kanchanaphisek/19004575?auc=true,249000.0,INSUFFICIENT_GROUP_DATA,NO_RELIABLE_COMPARISON_GROUP,,,,,,
17,18815390,Isuzu,MU-X,Active,2021,"฿659,000",2021 Isuzu MU-X 1.9 (ปี 20-26) Active SUV,https://www.one2car.com/en/for-sale/isuzu-mu-x-active-bangkok-metropolitan-kanchanaphisek/18815390?auc=true,659000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,96,851994.7182934874,0.05370270684756662,0.7734789733438153,-1.7324990696048288
18,19008952,Ford,EVEREST,Titanium+,2018,"฿489,000",2018 Ford EVEREST 3.2 (ปี 15-22) Titanium+ 4WD SUV,https://www.one2car.com/en/for-sale/ford-everest-titanium-plus-bangkok-metropolitan-kanchanaphisek/19008952?auc=true,489000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,48,571494.531907349,0.10884059446118499,0.8556512314614358,-0.9660866121470538
19,19339494,Mercedes-Benz,C350,e Avantgarde,2018,"฿429,000",2018 Mercedes-Benz C350 2.0 W205 (ปี 14-22) e Avantgarde Sedan,https://www.one2car.com/en/for-sale/mercedes-benz-c350-e-avantgarde-bangkok-metropolitan-rarm-intra-sukhaphiban5/19339494?auc=true,429000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,20,553977.4363636123,0.10451786158079557,0.7743997712542556,-1.6499325071857824
20,18948108,Toyota,Yaris Ativ,Premium Luxury,2023,"฿518,000",2023 Toyota Yaris Ativ 1.2 (ปี 22-28) Premium Luxury Sedan CVT,https://www.one2car.com/en/for-sale/toyota-yaris-ativ-premium-luxury-bangkok-metropolitan-kanchanaphisek/18948108?auc=true,518000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,28,528999.9999999999,0.05318100899745737,0.9792060491493381,-0.14173396384401793
21,16932881,Toyota,CAMRY,G,2020,"฿735,000",2020 Toyota CAMRY 2.0 (ปี 18-24) G Sedan,https://www.one2car.com/en/for-sale/toyota-camry-g-bangkok-metropolitan-kanchanaphisek/16932881?auc=true,735000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,66,678999.9999999999,0.045188410854606786,1.0824742268041243,0.5345370118071819
22,18981174,Isuzu,MU-X,DVD,2016,"฿479,000",2016 Isuzu MU-X 1.9 (ปี 13-19) DVD SUV,https://www.one2car.com/en/for-sale/isuzu-mu-x-dvd-bangkok-metropolitan-kanchanaphisek/18981174?auc=true,479000.0,INSUFFICIENT_GROUP_DATA,NO_RELIABLE_COMPARISON_GROUP,,,,,,
23,18742703,Honda,JAZZ,RS,2020,"฿439,000",2020 Honda JAZZ 1.5 (ปี 14-22) RS Hatchback,https://www.one2car.com/en/for-sale/honda-jazz-rs-bangkok-metropolitan-kanchanaphisek/18742703?auc=true,439000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,35,405000.0000000001,0.07145896398214546,1.0839506172839501,0.5437302735584219
24,18981291,Isuzu,MU-X,Ultimate,2022,"฿809,000",2022 Isuzu MU-X 3.0 (ปี 20-26) Ultimate SUV,https://www.one2car.com/en/for-sale/isuzu-mu-x-ultimate-bangkok-metropolitan-kanchanaphisek/18981291?auc=true,809000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,34,929000.0000000003,0.07214528866616998,0.8708288482238958,-0.9328997477398208
25,18944777,Toyota,YARIS,J Eco,2018,"฿249,000",2018 Toyota YARIS 1.2 (ปี 17-25) J Eco Hatchback,https://www.one2car.com/en/for-sale/toyota-yaris-j-eco-bangkok-metropolitan-kanchanaphisek/18944777?auc=true,249000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,80,319000.0000000001,0.06474752939415929,0.7805642633228833,-1.67099420162933
26,19118180,Toyota,Corolla Altis,Hybrid High,2019,"฿509,000",2019 Toyota Corolla Altis 1.8 (ปี 19-25) Hybrid High Sedan,https://www.one2car.com/en/for-sale/toyota-corolla-altis-hybrid-high-bangkok-metropolitan-kanchanaphisek/19118180?auc=true,509000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,106,443981.47709110536,0.10682142640885495,1.1464442240583668,0.8629416630847477
27,19042498,Isuzu,D-MAX,S Space Cab,2020,"฿409,000",2020 Isuzu D-MAX 3.0 Space Cab (ปี 19-26) S Pickup,https://www.one2car.com/en/for-sale/isuzu-d-max-s-space-cab-bangkok-metropolitan-kanchanaphisek/19042498?auc=true,409000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,40,398999.99999999965,0.051425211807435645,1.0250626566416041,0.16696397058656975
28,18815393,Ford,RANGER,WildTrak Double Cab Hi-Rider,2024,"฿729,000",2024 Ford RANGER 2.0 Double Cab (ปี 22-28) WildTrak Hi-Rider Pickup,https://www.one2car.com/en/for-sale/ford-ranger-wildtrak-double-cab-hi-rider-bangkok-metropolitan-kanchanaphisek/18815393?auc=true,729000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,49,725000.0000000005,0.132546655961983,1.0055172413793096,0.027998828136605206
29,19341410,Isuzu,D-MAX,Cab-chassis Super Titanium Spark,2010,"฿119,000",2010 Isuzu D-MAX 2.5 Spark (ปี 07-11) Cab-chassis Super Titanium Pickup,https://www.one2car.com/en/for-sale/isuzu-d-max-cab-chassis-super-titanium-spark-bangkok-metropolitan-rarm-intra-sukhaphiban5/19341410,119000.0,INSUFFICIENT_GROUP_DATA,NO_RELIABLE_COMPARISON_GROUP,,,,,,
30,19299237,ORA,Good Cat,500 Ultra,2022,"฿399,000",2022 ORA Good Cat 0.0 (ปี 21-27) 500 Ultra Hatchback,https://www.one2car.com/en/for-sale/ora-good-cat-500-ultra-bangkok-metropolitan-thapra-wongwian-yai-rama-ii/19299237?auc=true,399000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,18,388871.44405317254,0.1051097931759628,1.0260460265255225,0.1650003501864412
31,19300532,Toyota,HARRIER,Premium,2015,"฿529,000",2015 Toyota HARRIER 2.0 (ปี 14-17) Premium SUV,https://www.one2car.com/en/for-sale/toyota-harrier-premium-bangkok-metropolitan-thapra-wongwian-yai-rama-ii/19300532?auc=true,529000.0,INSUFFICIENT_GROUP_DATA,NO_RELIABLE_COMPARISON_GROUP,,,,,,
32,19302124,Mini,Countryman,Cooper SD ALL4,2017,"฿499,000",2017 Mini Countryman 2.0 R60 Cooper SD ALL4 4WD Hatchback,https://www.one2car.com/en/for-sale/mini-countryman-cooper-sd-all4-bangkok-metropolitan-thapra-wongwian-yai-rama-ii/19302124?auc=true,499000.0,INSUFFICIENT_GROUP_DATA,NO_RELIABLE_COMPARISON_GROUP,,,,,,
33,19302178,Honda,HR-V,e:HEV EL,2023,"฿689,000",2023 Honda HR-V 1.5 (ปี 22-28) e:HEV EL SUV,https://www.one2car.com/en/for-sale/honda-hr-v-e-hev-el-bangkok-metropolitan-thapra-wongwian-yai-rama-ii/19302178?auc=true,689000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,63,744000.0000000002,0.06812918926829958,0.9260752688172038,-0.5180144069620807
34,19310670,Toyota,VIOS,E,2014,"฿209,000",2014 Toyota VIOS 1.5 (ปี 13-17) E Sedan,https://www.one2car.com/en/for-sale/toyota-vios-e-bangkok-metropolitan-thapra-wongwian-yai-rama-ii/19310670?auc=true,209000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,28,228999.99999999983,0.04465027373773722,0.9126637554585157,-0.6164103844706927
35,18812426,Toyota,HILUX REVO,J Plus Double Cab,2018,"฿379,000",2018 Toyota HILUX REVO 2.4 Double Cab J Plus Pickup,https://www.one2car.com/en/for-sale/toyota-hilux-revo-j-plus-double-cab-bangkok-metropolitan-pak-kret/18812426,379000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,158,429000.0000000003,0.1509047258554963,0.8834498834498834,-0.5538893564465964
36,19310820,Ford,EVEREST,Titanium+,2019,"฿519,000",2019 Ford EVEREST 2.0 (ปี 15-22) Titanium+ SUV,https://www.one2car.com/en/for-sale/ford-everest-titanium-plus-bangkok-metropolitan-thapra-wongwian-yai-rama-ii/19310820?auc=true,519000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,47,625000.0000000002,0.06785066690817487,0.8304000000000001,-1.2535431855181083
37,18813933,Mercedes-Benz,E220,d Exclusive,2016,"฿920,000",2016 Mercedes-Benz E220 2.0 W213 (ปี 16-23) d Exclusive Sedan,https://www.one2car.com/en/for-sale/mercedes-benz-e220-d-exclusive-bangkok-metropolitan-lak-si-saphan-mai-chaeng-wattana/18813933,920000.0,INSUFFICIENT_GROUP_DATA,NO_RELIABLE_COMPARISON_GROUP,,,,,,
38,19336283,Mercedes-Benz,C220,d Avantgarde,2022,"฿1,090,000",2022 Mercedes-Benz C220 2.0 W205 (ปี 14-22) d Avantgarde Sedan,https://www.one2car.com/en/for-sale/mercedes-benz-c220-d-avantgarde-bangkok-metropolitan-lak-si-saphan-mai-chaeng-wattana/19336283,1090000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,23,1490000.0,0.10760015825133173,0.7315436241610742,-1.9595476458701655
39,19341370,Honda,ACCORD,Hybrid,2016,"฿459,000",2016 Honda ACCORD 2.0 (ปี 13-19) Hybrid Sedan,https://www.one2car.com/en/for-sale/honda-accord-hybrid-bangkok-metropolitan-kanchanaphisek/19341370,459000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,19,455000.00000000023,0.09230867680056853,1.008791208791209,0.05903757603421852
40,18673777,Toyota,CAMRY,Hybrid DVD,2013,"฿298,000",2013 Toyota CAMRY 2.5 (ปี 12-18) Hybrid DVD Sedan,https://www.one2car.com/en/for-sale/toyota-camry-hybrid-dvd-bangkok-metropolitan-kanchanaphisek/18673777,298000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,53,308999.99999999977,0.036247790392339496,0.9644012944983833,-0.24449134619632987
41,19305163,Toyota,YARIS,RS,2013,"฿188,000",2013 Toyota YARIS 1.5 (ปี 06-13) RS Hatchback,https://www.one2car.com/en/for-sale/toyota-yaris-rs-bangkok-metropolitan-kanchanaphisek/19305163,188000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,28,208999.99999999994,0.10323976302001459,0.8995215311004794,-0.6918298428059829
42,19339893,Suzuki,Ciaz,GL,2018,"฿208,000",2018 Suzuki Ciaz 1.2 (ปี 15-25) GL Sedan,https://www.one2car.com/en/for-sale/suzuki-ciaz-gl-bangkok-metropolitan-kanchanaphisek/19339893,208000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,15,198999.9999999999,0.09576690509200958,1.0452261306532664,0.2983533048186888
43,19286575,Honda,City,SV,2018,"฿349,000",2018 Honda City 1.5 (ปี 14-18) SV Sedan,https://www.one2car.com/en/for-sale/honda-city-sv-bangkok-metropolitan-kanchanaphisek/19286575,349000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,40,331926.19661605486,0.09143940754879676,1.051438553383283,0.33832432570776366
44,19213182,Toyota,CAMRY,Premium,2022,"฿899,000",2022 Toyota CAMRY 2.5 (ปี 18-24) Premium Sedan,https://www.one2car.com/en/for-sale/toyota-camry-premium-bangkok-metropolitan-srinagarindra-thepharak/19213182?auc=true,899000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,15,898999.9999999995,0.053071467783402326,1.0,0.0
45,18587644,Mazda,CX-5,S,2019,"฿549,000",2020 Mazda CX-5 2.0 (ปี 17-26) S SUV,https://www.one2car.com/en/for-sale/mazda-cx-5-s-eastern-region-phan-thong/18587644?auc=true,549000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,47,520000.0000000003,0.09005162255085786,1.0557692307692297,0.3660486539052117
46,18680826,Isuzu,D-MAX,Hi-Lander M Cab-4,2024,"฿879,000",2025 Isuzu D-MAX 2.2 Cab-4 (ปี 19-26) Hi-Lander M Pickup,https://www.one2car.com/en/for-sale/isuzu-d-max-hi-lander-m-cab-4-eastern-region-ban-khai/18680826?auc=true,879000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,19,869000.0000000007,0.011441772419784613,1.01150747986191,0.0771747549714472
47,18764761,Isuzu,D-MAX,Vcross M Cab-4,2023,"฿959,000",2023 Isuzu D-MAX 3.0 Cab-4 (ปี 19-26) Vcross M 4WD Pickup,https://www.one2car.com/en/for-sale/isuzu-d-max-vcross-m-cab-4-eastern-region-mueang-chonburi/18764761?auc=true,959000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,22,916965.102934676,0.03453367830429066,1.0458413269281392,0.30232209021458056
48,19179321,Isuzu,MU-X,Active,2022,"฿859,000",2022 Isuzu MU-X 1.9 (ปี 20-26) Active SUV,https://www.one2car.com/en/for-sale/isuzu-mu-x-active-bangkok-metropolitan-phra-samut-chedi/19179321?auc=true,859000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,26,798999.9999999998,0.03756459281482627,1.0750938673341683,0.4883917995902834
49,18037302,Honda,City,SV,2014,"฿269,000",2014 Honda City 1.5 (ปี 14-18) SV Sedan,https://www.one2car.com/en/for-sale/honda-city-sv-eastern-region-mueang-rayong/18037302?auc=true,269000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,19,285000.0,0.05777780066681082,0.9438596491228076,-0.38971126549763896
50,18510750,Toyota,Yaris Ativ,G,2017,"฿329,000",2018 Toyota Yaris Ativ 1.2 (ปี 17-22) G Sedan,https://www.one2car.com/en/for-sale/toyota-yaris-ativ-g-bangkok-metropolitan-nakhon-pathom/18510750?auc=true,329000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,48,298999.99999999977,0.06698966048173993,1.1003344481605366,0.6449176263922625
51,19052722,Toyota,HILUX REVO,G Double Cab,2020,"฿759,000",2020 Toyota HILUX REVO 2.8 Double Cab G 4WD Pickup,https://www.one2car.com/en/for-sale/toyota-hilux-revo-g-double-cab-eastern-region-nikhom-phatthana/19052722?auc=true,759000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,294,459000.00000000035,0.14259820477610852,1.6535947712418275,2.3789979172609574
52,19214738,Toyota,Commuter,,2020,"฿1,079,000",2020 Toyota Commuter 2.8 (ปี 19-30) Van,https://www.one2car.com/en/for-sale/toyota-commuter-bangkok-metropolitan-sukhumvit/19214738?auc=true,1079000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,78,998999.9999999993,0.08564968483294866,1.0800800800800805,0.5196023336816273
53,19271454,Toyota,CAMRY,G Extremo,2015,"฿479,000",2016 Toyota CAMRY 2.0 (ปี 12-18) G Extremo Sedan,https://www.one2car.com/en/for-sale/toyota-camry-g-extremo-bangkok-metropolitan-on-nut/19271454?auc=true,479000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,18,458499.72737178416,0.03345368249796454,1.044711635371579,0.29503237268233606
54,18601517,Isuzu,MU-X,DVD,2018,"฿599,000",2018 Isuzu MU-X 3.0 (ปี 13-19) DVD SUV,https://www.one2car.com/en/for-sale/isuzu-mu-x-dvd-bangkok-metropolitan-sam-phran/18601517?auc=true,599000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,28,599000.0000000003,0.03284367456914694,1.0,0.0
55,18709643,Nissan,ALMERA,VL,2020,"฿369,000",2021 Nissan ALMERA 1.0 (ปี 19-25) VL Sedan,https://www.one2car.com/en/for-sale/nissan-almera-vl-eastern-region-nikhom-phatthana/18709643?auc=true,369000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,36,351994.31813596096,0.04718161023190959,1.0483123760465654,0.31823996101423013
56,19271433,Toyota,HILUX REVO,Prerunner Entry Smart Cab,2022,"฿549,000",2022 Toyota HILUX REVO 2.4 Smart Cab Prerunner Entry Pickup,https://www.one2car.com/en/for-sale/toyota-hilux-revo-prerunner-entry-smart-cab-bangkok-metropolitan-on-nut/19271433?auc=true,549000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,17,528999.9999999999,0.058382336106779675,1.0378071833648392,0.25030701509755393
57,18679334,Honda,ACCORD,Turbo EL,2019,"฿689,000",2020 Honda ACCORD 1.5 (ปี 19-23) Turbo EL Sedan,https://www.one2car.com/en/for-sale/honda-accord-turbo-el-bangkok-metropolitan-nakhon-pathom/18679334?auc=true,689000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,45,694429.9999999995,0.06765864847381486,0.9921806373572576,-0.05294888513783688
58,19212965,Mercedes-Benz,E300,e Avantgarde,2021,"฿1,259,000",2021 Mercedes-Benz E300 2.0 W213 (ปี 16-23) e Avantgarde Sedan,https://www.one2car.com/en/for-sale/mercedes-benz-e300-e-avantgarde-bangkok-metropolitan-sukhaphiban1-2-3/19212965?auc=true,1259000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,36,1350000.0000000002,0.13215081190385813,0.9325925925925931,-0.3561932094109041
59,18875011,Honda,City,e:HEV RS,2021,"฿519,000",2022 Honda City 1.5 (ปี 19-26) e:HEV RS Sedan,https://www.one2car.com/en/for-sale/honda-city-e-hev-rs-bangkok-metropolitan-nakhon-pathom/18875011?auc=true,519000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,211,398999.99999999965,0.07249550203815502,1.3007518796992499,1.7735469350317983
60,19174016,Isuzu,D-MAX,Hi-Lander Z Cab-4,2022,"฿639,000",2023 Isuzu D-MAX 1.9 Cab-4 (ปี 19-26) Hi-Lander Z Pickup,https://www.one2car.com/en/for-sale/isuzu-d-max-hi-lander-z-cab-4-bangkok-metropolitan-sam-phran/19174016?auc=true,639000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,57,648999.9999999995,0.015528262326554909,0.984591679506934,-0.10473812939261286
61,17991013,Honda,HR-V,E Limited,2016,"฿395,000",2016 Honda HR-V 1.8 (ปี 14-18) E Limited SUV,https://www.one2car.com/en/for-sale/honda-hr-v-e-limited-bangkok-metropolitan-kanchanaphisek/17991013,395000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,23,368000.00000000006,0.032088314551501185,1.0733695652173911,0.4775650663086265
62,19187738,BMW,X3,xDrive30e xLine,2021,"฿1,197,000",2022 BMW X3 2.0 G01 (ปี 18-23) xDrive30e xLine AWD SUV,https://www.one2car.com/en/for-sale/bmw-x3-xdrive30e-xline-bangkok-metropolitan-kanchanaphisek/19187738,1197000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,19,1267999.9999999995,0.14304018059354995,0.9440063091482657,-0.2717161604205302
63,19223544,Ford,EVEREST,Titanium+,2018,"฿659,000",2018 Ford EVEREST 2.0 (ปี 15-22) Titanium+ 4WD SUV,https://www.one2car.com/en/for-sale/ford-everest-titanium-plus-bangkok-metropolitan-kanchanaphisek/19223544,659000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_SUB_MODEL_YEAR,48,571494.531907349,0.10884059446118499,1.1531168947506871,0.8828974536548656
64,19203989,BMW,X1,sDrive18i xLine,2017,"฿499,000",2018 BMW X1 1.5 F48 (ปี 16-20) sDrive18i xLine SUV,https://www.one2car.com/en/for-sale/bmw-x1-sdrive18i-xline-bangkok-metropolitan-kanchanaphisek/19203989,499000.0,NORMAL,WITHIN_PEER_GROUP_THRESHOLD,BRAND_MODEL_YEAR,28,543977.0215735219,0.11373160622936318,0.9173181590585944,-0.5118187110305661
