MODEL_ID,FEATURE_SEQ,SOURCE_COLUMN,ORIGINAL_VALUE,FEATURE_NAME,FEATURE_TYPE,COEFFICIENT,P_VALUE,SOURCE_FEATURE_P_VALUE,CI_LOWER,CI_UPPER,IS_REFERENCE,PCS_DATE
20260920_092444,96,body_type,Coupe,body_type=Coupe,ONEHOT,1439027.111473211,0.0,0.0,1365543.306927196,1512510.9160192262,N,2026-09-18
20260920_092444,97,body_type,Hatchback,body_type=Hatchback,ONEHOT,-12529.900348009109,0.6769488564910923,0.0,-71476.198807173,46416.39811115479,N,2026-09-18
20260920_092444,98,body_type,Pickup,body_type=Pickup,ONEHOT,-1035932.8573938054,2.6853406426691214e-89,0.0,-1136976.19993981,-934889.5148478008,N,2026-09-18
20260920_092444,99,body_type,SUV,body_type=SUV,ONEHOT,-124353.85364859154,7.2809208851087365e-06,0.0,-178686.82539987832,-70020.88189730476,N,2026-09-18
20260920_092444,100,body_type,Truck,body_type=Truck,ONEHOT,-1263848.009954089,2.6715923264330738e-25,0.0,-1502011.762056848,-1025684.2578513302,N,2026-09-18
20260920_092444,101,body_type,Van,body_type=Van,ONEHOT,205503.2245615622,0.0009235027631074933,0.0,83928.8093368037,327077.63978632074,N,2026-09-18
20260920_092444,102,body_type,Wagon,body_type=Wagon,ONEHOT,96952.44484033578,0.018337574173691154,0.0,16391.772574498085,177513.11710617348,N,2026-09-18
20260920_092444,103,engine_size,,engine_size,NUMERIC,1236227.106661461,0.0,0.0,1205895.6135833438,1266558.5997395783,N,2026-09-18
20260920_092444,104,model_year,,model_year,NUMERIC,92499.51544023324,0.0,0.0,89980.84174424586,95018.18913622062,N,2026-09-18
20260920_092444,105,fuel_type,Petrol,,ONEHOT,,,8.406971527756482e-154,,,Y,2026-09-18
20260920_092444,106,fuel_type,Bi-fuel,fuel_type=Bi-fuel,ONEHOT,210392.7011348307,0.10247701196501163,8.406971527756482e-154,-42133.500741055206,462918.90301071666,N,2026-09-18
20260920_092444,107,fuel_type,Diesel,fuel_type=Diesel,ONEHOT,-63632.47631976883,0.01250139318959549,8.406971527756482e-154,-113565.16348322536,-13699.789156312298,N,2026-09-18
20260920_092444,108,fuel_type,Electric,fuel_type=Electric,ONEHOT,-1297620.5603309246,4.539775882118388e-157,8.406971527756482e-154,-1392375.926722718,-1202865.1939391312,N,2026-09-18
20260920_092444,109,fuel_type,Hybrid,fuel_type=Hybrid,ONEHOT,-109210.43411891445,3.0056600352141882e-06,8.406971527756482e-154,-155034.95805682798,-63385.91018100091,N,2026-09-18
20260920_092444,110,fuel_type,__OTHER__,fuel_type=__OTHER__,ONEHOT,-869871.7556054264,0.0056038421225116245,8.406971527756482e-154,-1485325.026054873,-254418.48515597987,N,2026-09-18
