MODEL_ID,FEATURE_SEQ,SOURCE_COLUMN,ORIGINAL_VALUE,FEATURE_NAME,FEATURE_TYPE,COEFFICIENT,P_VALUE,SOURCE_FEATURE_P_VALUE,CI_LOWER,CI_UPPER,IS_REFERENCE,PCS_DATE
20260920_085346,13,brand,Ferrari,brand=Ferrari,ONEHOT,6897113.8416111795,0.0,0.0,6603334.179677467,7190893.503544892,N,2026-09-18
20260920_085346,14,brand,Ford,brand=Ford,ONEHOT,-124401.26402920885,0.35053499467906823,0.0,-385583.5043469256,136780.97628850793,N,2026-09-18
20260920_085346,15,brand,Foton,brand=Foton,ONEHOT,-1255553.6862746135,0.0027202581518461274,0.0,-2076432.7284902171,-434674.64405900985,N,2026-09-18
20260920_085346,16,brand,GWM Tank,brand=GWM Tank,ONEHOT,-642580.7417524883,0.0009862041051398873,0.0,-1024853.3004535651,-260308.18305141153,N,2026-09-18
20260920_085346,17,brand,Haval,brand=Haval,ONEHOT,-679888.3896820528,8.789773838674717e-08,0.0,-928914.4593033361,-430862.32006076945,N,2026-09-18
20260920_085346,18,brand,Honda,brand=Honda,ONEHOT,231971.8234017424,0.021817998899143227,0.0,33738.772838476405,430204.8739650084,N,2026-09-18
20260920_085346,19,brand,Hummer,brand=Hummer,ONEHOT,71848.08813919162,0.850985672175025,0.0,-677767.7833786729,821463.9596570561,N,2026-09-18
20260920_085346,20,brand,Hyundai,brand=Hyundai,ONEHOT,-460685.47463685006,0.003160697994896411,0.0,-766579.417208212,-154791.53206548822,N,2026-09-18
20260920_085346,21,brand,Isuzu,brand=Isuzu,ONEHOT,-264417.3038149212,0.0433207346840141,0.0,-520898.7276147099,-7935.880015132483,N,2026-09-18
20260920_085346,22,brand,Jaecoo,brand=Jaecoo,ONEHOT,-1105554.21077785,0.0003496507280870322,0.0,-1711552.8431784967,-499555.5783772032,N,2026-09-18
20260920_085346,23,brand,Jaguar,brand=Jaguar,ONEHOT,491030.0057615844,0.0033845241729942395,0.0,162629.10462944699,819430.9068937218,N,2026-09-18
20260920_085346,24,brand,Jeep,brand=Jeep,ONEHOT,442575.9482563888,0.030319455307944575,0.0,42081.5209460585,843070.3755667191,N,2026-09-18
20260920_085346,25,brand,Kia,brand=Kia,ONEHOT,-188312.1052543639,0.2253558620120212,0.0,-492740.1199390762,116115.90943034837,N,2026-09-18
20260920_085346,26,brand,Lamborghini,brand=Lamborghini,ONEHOT,7589727.648677337,0.0,0.0,7282459.835465639,7896995.461889035,N,2026-09-18
20260920_085346,27,brand,Land Rover,brand=Land Rover,ONEHOT,1858662.959488209,1.1449087938186919e-27,0.0,1524746.7063096236,2192579.2126667947,N,2026-09-18
20260920_085346,28,brand,Lexus,brand=Lexus,ONEHOT,342177.6298016127,0.0022418172715612827,0.0,122743.33223068842,561611.927372537,N,2026-09-18
20260920_085346,29,brand,Lotus,brand=Lotus,ONEHOT,1092810.7042054478,0.015203023027242,0.0,210490.47401218733,1975130.9343987084,N,2026-09-18
20260920_085346,30,brand,MCLAREN,brand=MCLAREN,ONEHOT,7347400.281110682,0.0,0.0,6974154.850712629,7720645.711508734,N,2026-09-18
20260920_085346,31,brand,MG,brand=MG,ONEHOT,-790415.283020202,3.980793756072461e-14,0.0,-995211.2330934645,-585619.3329469394,N,2026-09-18
20260920_085346,32,brand,Maserati,brand=Maserati,ONEHOT,3245558.221187393,7.344984232248673e-51,0.0,2822155.6598516214,3668960.782523165,N,2026-09-18
20260920_085346,33,brand,Mazda,brand=Mazda,ONEHOT,18637.234722242043,0.9029221743226081,0.0,-280855.17797379463,318129.64741827874,N,2026-09-18
20260920_085346,34,brand,Mercedes-Benz,brand=Mercedes-Benz,ONEHOT,647903.6312808262,2.0962715414646972e-24,0.0,523430.6894389261,772376.5731227262,N,2026-09-18
20260920_085346,35,brand,Mini,brand=Mini,ONEHOT,69164.73544636094,0.6666289019911608,0.0,-245530.02539166313,383859.49628438504,N,2026-09-18
20260920_085346,36,brand,Mitsubishi,brand=Mitsubishi,ONEHOT,75686.92921445215,0.5070223220581664,0.0,-147902.3208555198,299276.17928442406,N,2026-09-18
20260920_085346,37,brand,Neta,brand=Neta,ONEHOT,-1193707.9228311218,1.7424560104401519e-07,0.0,-1641415.3837559621,-746000.4619062815,N,2026-09-18
20260920_085346,38,brand,Nissan,brand=Nissan,ONEHOT,395398.88665856014,1.895525408939051e-05,0.0,214217.42579661633,576580.3475205039,N,2026-09-18
20260920_085346,39,brand,ORA,brand=ORA,ONEHOT,-789688.8321743694,0.05681770928069897,0.0,-1602286.8778426428,22909.2134939041,N,2026-09-18
20260920_085346,40,brand,Peugeot,brand=Peugeot,ONEHOT,-177321.88998067548,0.382740332214995,0.0,-575499.0660507812,220855.28608943027,N,2026-09-18
20260920_085346,41,brand,Porsche,brand=Porsche,ONEHOT,1577420.8227385557,6.3899364021199205e-52,0.0,1373832.1966040656,1781009.4488730459,N,2026-09-18
20260920_085346,42,brand,Proton,brand=Proton,ONEHOT,-11074.566361550316,0.9711426681606422,0.0,-611108.802332697,588959.6696095963,N,2026-09-18
20260920_085346,43,brand,Rolls-Royce,brand=Rolls-Royce,ONEHOT,7585914.197395345,1.7718872986506444e-186,0.0,7078515.1067989655,8093313.287991725,N,2026-09-18
20260920_085346,44,brand,Ssangyong,brand=Ssangyong,ONEHOT,-401406.8566784661,0.26190054372490235,0.0,-1102672.8902586745,299859.17690174247,N,2026-09-18
20260920_085346,45,brand,Subaru,brand=Subaru,ONEHOT,766903.2210076263,0.001504525146939042,0.0,293328.7371512043,1240477.7048640482,N,2026-09-18
20260920_085346,46,brand,Suzuki,brand=Suzuki,ONEHOT,-369203.13710164896,0.004007133854355236,0.0,-620663.3011649156,-117742.9730383823,N,2026-09-18
20260920_085346,47,brand,TESLA,brand=TESLA,ONEHOT,-301548.13318201527,0.03573105568757928,0.0,-582990.1051206577,-20106.161243372888,N,2026-09-18
20260920_085346,48,brand,TR,brand=TR,ONEHOT,-216532.64977899747,0.48152195808482207,0.0,-819505.3636910096,386440.0641330146,N,2026-09-18
20260920_085346,49,brand,Tata,brand=Tata,ONEHOT,257740.94123413457,0.5602058062812018,0.0,-609460.1708689523,1124942.0533372215,N,2026-09-18
20260920_085346,50,brand,Volkswagen,brand=Volkswagen,ONEHOT,244792.11007109538,0.08528740177230869,0.0,-34024.252496786095,523608.4726389769,N,2026-09-18
20260920_085346,51,brand,Volvo,brand=Volvo,ONEHOT,-158374.5995213614,0.06079472602590176,0.0,-323927.4800235223,7178.2809807994345,N,2026-09-18
20260920_085346,52,brand,ZEEKR,brand=ZEEKR,ONEHOT,725225.8908557637,0.010710964759658815,0.0,168252.97036193963,1282198.8113495877,N,2026-09-18
20260920_085346,53,brand,__OTHER__,brand=__OTHER__,ONEHOT,504090.07889135205,0.0013522372326163349,0.0,195803.51460058452,812376.6431821196,N,2026-09-18
20260920_085346,54,model,__OTHER__,,ONEHOT,,,1.6154111127537978e-300,,,Y,2026-09-18
20260920_085346,55,model,2,model=2,ONEHOT,-310207.02828893956,0.04641966091021053,1.6154111127537978e-300,-615492.7859017083,-4921.270676170767,N,2026-09-18
20260920_085346,56,model,220i,model=220i,ONEHOT,-1480564.947575823,2.3235924862453517e-28,1.6154111127537978e-300,-1743076.5014331327,-1218053.3937185132,N,2026-09-18
20260920_085346,57,model,3,model=3,ONEHOT,-428033.7705465384,0.0081942096804744,1.6154111127537978e-300,-745327.2963626557,-110740.24473042111,N,2026-09-18
20260920_085346,58,model,320d,model=320d,ONEHOT,-310339.1662335202,0.00021739007236655996,1.6154111127537978e-300,-474813.69056007074,-145864.64190696966,N,2026-09-18
20260920_085346,59,model,330e,model=330e,ONEHOT,-473064.11349916295,5.210607287297563e-06,1.6154111127537978e-300,-676543.065278924,-269585.16171940195,N,2026-09-18
20260920_085346,60,model,520d,model=520d,ONEHOT,-58205.75887478521,0.5185918182985844,1.6154111127537978e-300,-234938.370519209,118526.85276963859,N,2026-09-18
20260920_085346,61,model,530e,model=530e,ONEHOT,-314105.4824379396,0.0007065251631836317,1.6154111127537978e-300,-495857.850083331,-132353.11479254827,N,2026-09-18
20260920_085346,62,model,718,model=718,ONEHOT,840507.841717239,5.0328126608682005e-08,1.6154111127537978e-300,538303.6002889778,1142712.0831455002,N,2026-09-18
20260920_085346,63,model,911,model=911,ONEHOT,2919632.876207799,1.519521587133881e-110,1.6154111127537978e-300,2664395.465485788,3174870.2869298104,N,2026-09-18
20260920_085346,64,model,A200,model=A200,ONEHOT,-242605.4795501176,0.07168466050344853,1.6154111127537978e-300,-506608.5513645926,21397.59226435746,N,2026-09-18
20260920_085346,65,model,ACCORD,model=ACCORD,ONEHOT,-452036.41950367705,4.808893582369179e-06,1.6154111127537978e-300,-645754.8373392986,-258318.0016680556,N,2026-09-18
20260920_085346,66,model,ALMERA,model=ALMERA,ONEHOT,-616657.5607788296,1.954810738982527e-10,1.6154111127537978e-300,-806498.1414382772,-426816.9801193821,N,2026-09-18
20260920_085346,67,model,ALPHARD,model=ALPHARD,ONEHOT,438803.32156102883,5.4251506590931304e-06,1.6154111127537978e-300,249708.60837221888,627898.0347498388,N,2026-09-18
20260920_085346,68,model,ATTRAGE,model=ATTRAGE,ONEHOT,-319493.4061536922,0.016905444130982855,1.6154111127537978e-300,-581632.64375807,-57354.16854931452,N,2026-09-18
20260920_085346,69,model,AVANZA,model=AVANZA,ONEHOT,-192149.35849769885,0.16756303091130753,1.6154111127537978e-300,-465040.7761397725,80742.0591443748,N,2026-09-18
20260920_085346,70,model,BR-V,model=BR-V,ONEHOT,-636030.8485307598,1.2211840862882766e-07,1.6154111127537978e-300,-871628.3034035992,-400433.3936579204,N,2026-09-18
20260920_085346,71,model,BT-50 PRO,model=BT-50 PRO,ONEHOT,-72070.68815962375,0.7004280369608281,1.6154111127537978e-300,-439224.39660764957,295083.02028840204,N,2026-09-18
20260920_085346,72,model,C-HR,model=C-HR,ONEHOT,-622547.5143793263,1.5188604427325562e-10,1.6154111127537978e-300,-813044.8097823584,-432050.21897629416,N,2026-09-18
20260920_085346,73,model,C180,model=C180,ONEHOT,-893633.951501573,4.300353409407469e-11,1.6154111127537978e-300,-1159203.2959849061,-628064.6070182398,N,2026-09-18
20260920_085346,74,model,C200,model=C200,ONEHOT,-676413.0425613814,2.0554716913875582e-11,1.6154111127537978e-300,-874166.9585804918,-478659.1265422708,N,2026-09-18
20260920_085346,75,model,C220,model=C220,ONEHOT,-287237.57987359754,0.0005953390609343862,1.6154111127537978e-300,-451182.67074960715,-123292.48899758796,N,2026-09-18
20260920_085346,76,model,C300,model=C300,ONEHOT,-938830.7456458777,2.4331878842696302e-17,1.6154111127537978e-300,-1155945.0229390673,-721716.468352688,N,2026-09-18
20260920_085346,77,model,C350,model=C350,ONEHOT,-785220.1954788001,8.126405861316159e-15,1.6154111127537978e-300,-983321.7682777252,-587118.622679875,N,2026-09-18
20260920_085346,78,model,CAMRY,model=CAMRY,ONEHOT,-397954.3350133374,2.3105654995341915e-08,1.6154111127537978e-300,-537532.8777254787,-258375.79230119608,N,2026-09-18
20260920_085346,79,model,CAPTIVA,model=CAPTIVA,ONEHOT,-73814.48842753236,0.6837074119264995,1.6154111127537978e-300,-428930.54361087404,281301.5667558093,N,2026-09-18
20260920_085346,80,model,CARAVELLE,model=CARAVELLE,ONEHOT,-238110.55356510018,0.188942280605334,1.6154111127537978e-300,-593359.1369240154,117138.02979381499,N,2026-09-18
20260920_085346,81,model,CARRY,model=CARRY,ONEHOT,650194.5770657749,0.03492199932050349,1.6154111127537978e-300,46024.70555303828,1254364.4485785116,N,2026-09-18
20260920_085346,82,model,CAYENNE,model=CAYENNE,ONEHOT,-231704.65551577852,0.0540997502122788,1.6154111127537978e-300,-467490.9902254443,4081.6791938872775,N,2026-09-18
20260920_085346,83,model,CELERIO,model=CELERIO,ONEHOT,-13931.82054662906,0.9356480816013085,1.6154111127537978e-300,-352132.8181982605,324269.17710500234,N,2026-09-18
20260920_085346,84,model,CIVIC,model=CIVIC,ONEHOT,-433936.3609235641,4.812260066600837e-06,1.6154111127537978e-300,-619904.0328553724,-247968.68899175583,N,2026-09-18
20260920_085346,85,model,CLA250,model=CLA250,ONEHOT,-1310875.371450042,4.710561473936762e-25,1.6154111127537978e-300,-1559201.2546564427,-1062549.488243641,N,2026-09-18
20260920_085346,86,model,CLS220,model=CLS220,ONEHOT,688439.823250057,9.045799459089779e-09,1.6154111127537978e-300,453732.08894108236,923147.5575590315,N,2026-09-18
20260920_085346,87,model,COLORADO,model=COLORADO,ONEHOT,45441.983798857415,0.8191063959299486,1.6154111127537978e-300,-344016.8808538666,434900.84845158143,N,2026-09-18
20260920_085346,88,model,COOPER,model=COOPER,ONEHOT,-88890.22335221549,0.6143510374122021,1.6154111127537978e-300,-434664.55573997647,256884.1090355455,N,2026-09-18
20260920_085346,89,model,CR-V,model=CR-V,ONEHOT,-661992.9939930981,2.915873764395251e-11,1.6154111127537978e-300,-857024.0294538031,-466961.95853239315,N,2026-09-18
20260920_085346,90,model,CX-3,model=CX-3,ONEHOT,-717936.212961297,1.7038066068307463e-05,1.6154111127537978e-300,-1045099.6782309175,-390772.7476916764,N,2026-09-18
20260920_085346,91,model,CX-30,model=CX-30,ONEHOT,-700697.7617054228,2.769815754428401e-05,1.6154111127537978e-300,-1028306.0654611266,-373089.457949719,N,2026-09-18
20260920_085346,92,model,CX-5,model=CX-5,ONEHOT,-565811.0922413163,0.0005168310289298274,1.6154111127537978e-300,-885206.9966783819,-246415.18780425075,N,2026-09-18
20260920_085346,93,model,CX-8,model=CX-8,ONEHOT,-694791.4055921009,0.00022018247152095244,1.6154111127537978e-300,-1063342.3047290286,-326240.50645517313,N,2026-09-18
20260920_085346,94,model,Ciaz,model=Ciaz,ONEHOT,94197.82551116426,0.5238456537167412,1.6154111127537978e-300,-195448.5759907812,383844.2270131097,N,2026-09-18
20260920_085346,95,model,City,model=City,ONEHOT,-482705.9418976913,3.747459678617071e-07,1.6154111127537978e-300,-668864.0874621536,-296547.79633322894,N,2026-09-18
20260920_085346,96,model,Commuter,model=Commuter,ONEHOT,-65502.589481125004,0.6050831935207461,1.6154111127537978e-300,-313781.2664219546,182776.08745970458,N,2026-09-18
20260920_085346,97,model,Corolla Altis,model=Corolla Altis,ONEHOT,-364754.46887200087,5.971939990389066e-07,1.6154111127537978e-300,-507939.43328792404,-221569.5044560777,N,2026-09-18
20260920_085346,98,model,Corolla Cross,model=Corolla Cross,ONEHOT,-584440.4824076161,1.5065278414531378e-13,1.6154111127537978e-300,-739459.8438750932,-429421.12094013905,N,2026-09-18
20260920_085346,99,model,Countryman,model=Countryman,ONEHOT,-197599.97653208917,0.24078508359867076,1.6154111127537978e-300,-527767.8372681045,132567.88420392614,N,2026-09-18
20260920_085346,100,model,D-MAX,model=D-MAX,ONEHOT,184130.5048694943,0.20682092434391508,1.6154111127537978e-300,-101759.6717446968,470020.6814836854,N,2026-09-18
20260920_085346,101,model,E200,model=E200,ONEHOT,-639248.4018691761,2.1075472472243813e-11,1.6154111127537978e-300,-826239.0546253421,-452257.74911301,N,2026-09-18
20260920_085346,102,model,E220,model=E220,ONEHOT,-35017.740754313345,0.7267785430776413,1.6154111127537978e-300,-231447.64317550795,161412.1616668813,N,2026-09-18
20260920_085346,103,model,E250,model=E250,ONEHOT,-777188.5665881499,5.737041285755009e-13,1.6154111127537978e-300,-988485.8534340014,-565891.2797422983,N,2026-09-18
20260920_085346,104,model,E300,model=E300,ONEHOT,-738768.7976599442,1.975748445824402e-17,1.6154111127537978e-300,-909129.061748743,-568408.5335711453,N,2026-09-18
20260920_085346,105,model,E350,model=E350,ONEHOT,-774457.2713188245,1.0939688536861053e-14,1.6154111127537978e-300,-970799.1456916311,-578115.3969460179,N,2026-09-18
20260920_085346,106,model,EVEREST,model=EVEREST,ONEHOT,-206300.77840920445,0.14979287819810652,1.6154111127537978e-300,-487046.1188774906,74444.56205908168,N,2026-09-18
20260920_085346,107,model,Extender,model=Extender,ONEHOT,421228.4596579212,0.01654602464692448,1.6154111127537978e-300,76754.4642018018,765702.4551140406,N,2026-09-18
20260920_085346,108,model,FORESTER,model=FORESTER,ONEHOT,-1407990.4722444378,7.483058213757183e-08,1.6154111127537978e-300,-1920915.6147864861,-895065.3297023894,N,2026-09-18
20260920_085346,109,model,FORTUNER,model=FORTUNER,ONEHOT,-372737.3195057973,1.7356226737341047e-07,1.6154111127537978e-300,-512515.27455517225,-232959.36445642234,N,2026-09-18
20260920_085346,110,model,FREED,model=FREED,ONEHOT,-171538.9326706109,0.2682559504631162,1.6154111127537978e-300,-475233.4216440736,132155.55630285182,N,2026-09-18
20260920_085346,111,model,GLA200,model=GLA200,ONEHOT,-458958.98670389724,5.527857090532476e-07,1.6154111127537978e-300,-638587.764720802,-279330.2086869925,N,2026-09-18
20260920_085346,112,model,GLA250,model=GLA250,ONEHOT,-736377.8444718341,2.5819537959555466e-06,1.6154111127537978e-300,-1043315.8021504986,-429439.8867931696,N,2026-09-18
20260920_085346,113,model,GLC220,model=GLC220,ONEHOT,-212824.67363501663,0.05055783837549989,1.6154111127537978e-300,-426166.43076232343,517.0834922901995,N,2026-09-18
20260920_085346,114,model,GLC250,model=GLC250,ONEHOT,-843079.9824101991,1.217532599569977e-18,1.6154111127537978e-300,-1030474.8509738146,-655685.1138465836,N,2026-09-18
20260920_085346,115,model,GLC300,model=GLC300,ONEHOT,-678450.2000344143,7.279588454812556e-07,1.6154111127537978e-300,-946840.5553430947,-410059.8447257339,N,2026-09-18
20260920_085346,116,model,GRAND CARNIVAL,model=GRAND CARNIVAL,ONEHOT,-1043.33420182165,0.9952614993404376,1.6154111127537978e-300,-345377.51743882825,343290.84903518495,N,2026-09-18
20260920_085346,117,model,GRAND STAREX,model=GRAND STAREX,ONEHOT,242748.08346265217,0.2289405901192225,1.6154111127537978e-300,-152720.91456251167,638217.0814878161,N,2026-09-18
20260920_085346,118,model,Good Cat,model=Good Cat,ONEHOT,-355287.35634517693,0.4021576207751902,1.6154111127537978e-300,-1186497.4048040523,475922.69211369834,N,2026-09-18
20260920_085346,119,model,H-1,model=H-1,ONEHOT,183430.74355129935,0.29464708764434244,1.6154111127537978e-300,-159633.26745707283,526494.7545596715,N,2026-09-18
20260920_085346,120,model,HIACE,model=HIACE,ONEHOT,-357371.2178775607,0.001775248189278621,1.6154111127537978e-300,-581467.4680174545,-133274.9677376669,N,2026-09-18
20260920_085346,121,model,HILUX REVO,model=HILUX REVO,ONEHOT,-303449.82403777575,0.00116844405505858,1.6154111127537978e-300,-486639.9875477938,-120259.66052775769,N,2026-09-18
20260920_085346,122,model,HILUX VIGO,model=HILUX VIGO,ONEHOT,21945.97360088438,0.8478689867328455,1.6154111127537978e-300,-202276.88825940833,246168.83546117708,N,2026-09-18
20260920_085346,123,model,HR-V,model=HR-V,ONEHOT,-683597.0424299209,3.298908402125924e-12,1.6154111127537978e-300,-875918.08803577,-491275.9968240717,N,2026-09-18
20260920_085346,124,model,HS,model=HS,ONEHOT,171016.77263438917,0.2043188220309686,1.6154111127537978e-300,-93050.66930524923,435084.2145740276,N,2026-09-18
20260920_085346,125,model,INNOVA,model=INNOVA,ONEHOT,-628711.9467259725,4.3318688326337697e-10,1.6154111127537978e-300,-826088.4915305164,-431335.4019214285,N,2026-09-18
20260920_085346,126,model,JAZZ,model=JAZZ,ONEHOT,-369397.25378073665,0.00031158173661377823,1.6154111127537978e-300,-570191.1396850538,-168603.36787641942,N,2026-09-18
20260920_085346,127,model,JUKE,model=JUKE,ONEHOT,-763290.9833921746,1.3955627968844752e-06,1.6154111127537978e-300,-1073263.0757234134,-453318.8910609357,N,2026-09-18
20260920_085346,128,model,Kicks,model=Kicks,ONEHOT,-899236.01426162,2.5423583691058574e-10,1.6154111127537978e-300,-1177841.615126924,-620630.4133963161,N,2026-09-18
20260920_085346,129,model,MARCH,model=MARCH,ONEHOT,-680783.4563216222,2.8842135143627682e-08,1.6154111127537978e-300,-921225.7340873989,-440341.17855584563,N,2026-09-18
20260920_085346,130,model,MG3,model=MG3,ONEHOT,257833.45228538133,0.07662804642189014,1.6154111127537978e-300,-27577.27669565886,543244.1812664215,N,2026-09-18
20260920_085346,131,model,MG5,model=MG5,ONEHOT,171683.5119995596,0.12781801428848147,1.6154111127537978e-300,-49294.54033742592,392661.56433654507,N,2026-09-18
20260920_085346,132,model,MIRAGE,model=MIRAGE,ONEHOT,-409286.5466859164,0.0024618866381640524,1.6154111127537978e-300,-674200.5125002987,-144372.58087153407,N,2026-09-18
20260920_085346,133,model,MOBILIO,model=MOBILIO,ONEHOT,-440906.7179042839,0.004864639604758833,1.6154111127537978e-300,-747788.0447966964,-134025.39101187134,N,2026-09-18
20260920_085346,134,model,MU-X,model=MU-X,ONEHOT,-230663.69094329048,0.07160094418057734,1.6154111127537978e-300,-481597.66527896735,20270.283392386424,N,2026-09-18
20260920_085346,135,model,Majesty,model=Majesty,ONEHOT,48232.750891671196,0.7041879142175126,1.6154111127537978e-300,-200762.81400449164,297228.315787834,N,2026-09-18
20260920_085346,136,model,NP 300 Navara,model=NP 300 Navara,ONEHOT,-672757.4166324987,1.2830943791805553e-07,1.6154111127537978e-300,-922386.3603130262,-423128.4729519712,N,2026-09-18
20260920_085346,137,model,Navara,model=Navara,ONEHOT,-795526.1588204723,1.027443622519672e-07,1.6154111127537978e-300,-1088458.3559185744,-502593.9617223703,N,2026-09-18
20260920_085346,138,model,Note,model=Note,ONEHOT,-644415.9885394486,3.035953926326388e-07,1.6154111127537978e-300,-891004.2432352073,-397827.7338436899,N,2026-09-18
20260920_085346,139,model,PAJERO SPORT,model=PAJERO SPORT,ONEHOT,-531510.8378266303,4.5450968922128755e-06,1.6154111127537978e-300,-758701.1604239444,-304320.5152293163,N,2026-09-18
20260920_085346,140,model,RANGE ROVER,model=RANGE ROVER,ONEHOT,-52104.74035304344,0.795551367575317,1.6154111127537978e-300,-446248.9504773597,342039.46977127285,N,2026-09-18
20260920_085346,141,model,RANGER,model=RANGER,ONEHOT,51050.01129695476,0.7420970750301215,1.6154111127537978e-300,-253008.65306979103,355108.67566370056,N,2026-09-18
20260920_085346,142,model,SIENTA,model=SIENTA,ONEHOT,-307085.2048128832,0.003502842227616354,1.6154111127537978e-300,-513216.0208392234,-100954.38878654307,N,2026-09-18
20260920_085346,143,model,SWIFT,model=SWIFT,ONEHOT,98129.5715630298,0.4608689865518315,1.6154111127537978e-300,-162693.11537311284,358952.2584991724,N,2026-09-18
20260920_085346,144,model,Staria,model=Staria,ONEHOT,371216.55675879284,0.053421826940399986,1.6154111127537978e-300,-5471.7293266973575,747904.842844283,N,2026-09-18
20260920_085346,145,model,TEANA,model=TEANA,ONEHOT,-694209.5899285696,2.642258093484378e-07,1.6154111127537978e-300,-958502.8035529735,-429916.37630416575,N,2026-09-18
20260920_085346,146,model,TRITON,model=TRITON,ONEHOT,-352962.5241526766,0.011345340331215903,1.6154111127537978e-300,-626190.9194477824,-79734.1288575707,N,2026-09-18
20260920_085346,147,model,Terra,model=Terra,ONEHOT,-978504.0684836601,1.2857797237340359e-12,1.6154111127537978e-300,-1248689.3992102873,-708318.737757033,N,2026-09-18
20260920_085346,148,model,VELLFIRE,model=VELLFIRE,ONEHOT,284780.9103281413,0.008461878404653858,1.6154111127537978e-300,72804.21694295405,496757.60371332854,N,2026-09-18
20260920_085346,149,model,VIOS,model=VIOS,ONEHOT,-226491.67739569623,0.0023767428625487545,1.6154111127537978e-300,-372577.75665093993,-80405.59814045255,N,2026-09-18
20260920_085346,150,model,Veloz,model=Veloz,ONEHOT,-423172.3873958423,0.00021688313284045464,1.6154111127537978e-300,-647410.6655123238,-198934.10927936074,N,2026-09-18
20260920_085346,151,model,X-TRAIL,model=X-TRAIL,ONEHOT,-1011719.005418215,3.4515268554139843e-14,1.6154111127537978e-300,-1273213.2042441203,-750224.8065923096,N,2026-09-18
20260920_085346,152,model,X1,model=X1,ONEHOT,-603749.9048232295,2.7067025441919835e-15,1.6154111127537978e-300,-753404.1580479888,-454095.6515984703,N,2026-09-18
20260920_085346,153,model,X3,model=X3,ONEHOT,-258147.70836381172,0.008084259597928923,1.6154111127537978e-300,-449177.66146622313,-67117.7552614003,N,2026-09-18
20260920_085346,154,model,X4,model=X4,ONEHOT,219571.77007991401,0.11037075518278279,1.6154111127537978e-300,-49986.00093883928,489129.5410986673,N,2026-09-18
20260920_085346,155,model,X5,model=X5,ONEHOT,-205468.79111537477,0.07306397058730163,1.6154111127537978e-300,-430143.14827433,19205.566043580475,N,2026-09-18
20260920_085346,156,model,XC40,model=XC40,ONEHOT,-465587.13728673244,0.0010552675074937889,1.6154111127537978e-300,-744178.8585612639,-186995.41601220105,N,2026-09-18
20260920_085346,157,model,XV,model=XV,ONEHOT,-1285801.7590239327,1.1002183163522548e-06,1.6154111127537978e-300,-1802908.5160804586,-768695.0019674068,N,2026-09-18
20260920_085346,158,model,Xpander,model=Xpander,ONEHOT,-459535.08611039474,0.0006026271393016128,1.6154111127537978e-300,-722073.8630868925,-196996.3091338969,N,2026-09-18
20260920_085346,159,model,Xpander Cross,model=Xpander Cross,ONEHOT,-422090.35130894126,0.0030822319349898086,1.6154111127537978e-300,-701622.7538540559,-142557.9487638267,N,2026-09-18
20260920_085346,160,model,YARIS,model=YARIS,ONEHOT,-212992.79917507552,0.005459052449900909,1.6154111127537978e-300,-363228.05547548004,-62757.542874670995,N,2026-09-18
20260920_085346,161,model,Yaris Ativ,model=Yaris Ativ,ONEHOT,-297577.94376025104,0.00011502230044201863,1.6154111127537978e-300,-448802.02894686116,-146353.85857364096,N,2026-09-18
